customer_id,tx_date,amount,category,channel
965,2025-06-15,16.52,Fashion,App
965,2025-06-10,31.5,Home,Retail
965,2025-06-30,39.47,Grocery,App
965,2025-05-17,31.31,Fashion,Web
965,2025-06-16,24.1,Grocery,App
965,2025-06-13,25.6,Beauty,Web
965,2025-05-19,28.04,Fashion,Retail
965,2025-05-20,18.55,Fashion,Web
965,2025-06-09,32.25,Beauty,App
965,2025-06-09,12.75,Fashion,Web
965,2025-06-21,63.61,Fashion,App
965,2025-06-10,51.42,Grocery,App
966,2025-02-13,18.28,Grocery,App
966,2025-01-27,13.02,Grocery,Web
966,2024-10-06,21.69,Electronics,App
966,2025-05-26,23.94,Beauty,App
966,2025-01-31,7.86,Electronics,App
966,2025-06-16,32.37,Fashion,Web
966,2025-02-08,60.28,Grocery,Web
966,2025-01-04,7.53,Grocery,App
966,2025-06-13,17.47,Electronics,App
966,2025-03-14,49.45,Home,App
966,2024-06-24,8.78,Beauty,App
967,2025-06-25,10.55,Grocery,App
967,2024-10-26,21.87,Fashion,App
967,2025-01-05,6.54,Beauty,Web
967,2024-12-04,19.54,Grocery,App
967,2025-01-21,14.84,Grocery,App
967,2024-11-21,5.95,Fashion,App
967,2025-01-26,21.77,Fashion,Web
967,2025-03-18,11.7,Fashion,Web
967,2025-04-24,5.46,Beauty,App
968,2025-06-29,50.94,Fashion,App
968,2024-10-25,30.71,Fashion,Web
968,2025-02-26,19.97,Fashion,Web
968,2024-07-23,9.51,Beauty,Web
968,2024-11-16,19.45,Home,App
968,2025-01-30,27.53,Grocery,Web
968,2025-04-18,25.01,Grocery,Retail
968,2024-12-09,10.7,Grocery,Web
968,2024-11-10,16.68,Grocery,Web
969,2025-05-02,10.16,Fashion,Retail
969,2025-05-20,5.15,Electronics,Retail
969,2025-06-23,16.45,Grocery,App
969,2025-05-12,16.48,Grocery,Retail
969,2025-05-06,15.13,Home,Web
969,2025-05-08,4.79,Grocery,App
969,2025-06-29,28.65,Home,App
969,2025-05-23,11.55,Electronics,App
969,2025-05-10,21.61,Fashion,Retail
969,2025-06-03,25.72,Electronics,App
970,2024-08-09,21.08,Beauty,Retail
970,2023-02-27,38.43,Home,Retail
970,2023-11-01,22.75,Fashion,Web
970,2024-07-04,12.18,Electronics,Web
970,2025-01-16,9.14,Beauty,App
970,2024-07-06,39.19,Fashion,App
970,2025-01-31,7.29,Electronics,App
971,2024-07-17,48.34,Beauty,Web
971,2025-06-05,15.7,Home,App
971,2023-12-13,21.06,Fashion,Web
971,2024-11-17,13.76,Grocery,App
971,2025-05-15,27.95,Grocery,Web
971,2025-05-30,14.58,Grocery,App
971,2023-10-10,35.36,Home,App
971,2024-01-29,21.65,Electronics,Retail
971,2023-12-14,15.73,Home,Web
971,2025-01-28,38.03,Home,App
972,2024-05-07,57.73,Grocery,App
972,2024-12-26,45.28,Fashion,Retail
972,2024-06-03,22.45,Fashion,Web
972,2025-03-14,37.5,Electronics,Web
972,2025-02-15,31.54,Grocery,App
972,2025-02-02,8.5,Fashion,App
972,2024-06-13,17.68,Grocery,App
972,2025-04-11,21.34,Beauty,App
972,2025-04-25,51.37,Electronics,App
973,2024-04-06,35.83,Beauty,Web
973,2024-12-14,23.47,Beauty,App
973,2024-10-04,11.76,Beauty,App
973,2024-12-31,11.88,Electronics,App
973,2024-09-22,15.02,Grocery,App
973,2024-10-22,17.09,Home,App
973,2025-01-25,29.56,Electronics,App
973,2024-04-29,33.61,Beauty,App
973,2024-10-02,15.85,Fashion,Retail
973,2024-08-15,13.93,Home,App
973,2024-07-31,55.27,Electronics,Retail
974,2025-03-27,15.78,Electronics,App
974,2024-11-10,12.34,Beauty,Web
974,2024-05-28,6.27,Home,Web
974,2025-06-24,56.04,Beauty,App
974,2025-02-09,42.54,Grocery,Web
974,2024-09-25,17.13,Beauty,App
974,2024-09-11,24.69,Electronics,App
974,2024-07-22,78.9,Beauty,Web
974,2025-04-04,22.64,Grocery,App
975,2023-07-24,8.99,Home,App
975,2024-03-11,13.76,Home,App
975,2025-04-08,22.77,Fashion,Web
975,2024-12-25,40.99,Beauty,App
975,2024-09-25,55.18,Home,Web
975,2024-08-04,19.52,Fashion,App
975,2024-07-16,19.59,Electronics,Web
975,2025-06-23,36.54,Grocery,App
976,2025-03-30,63.65,Beauty,App
976,2023-10-08,12.41,Beauty,App
976,2023-08-31,34.23,Home,Web
976,2024-02-01,20.64,Fashion,App
976,2024-09-13,24.01,Electronics,Web
976,2025-05-02,10.31,Electronics,Web
976,2025-06-24,22.34,Beauty,App
976,2025-02-26,22.07,Home,App
977,2024-02-05,33.95,Beauty,App
977,2023-05-05,12.98,Home,App
977,2024-12-10,13.94,Fashion,Web
977,2024-05-10,45.23,Fashion,Web
977,2025-03-04,38.53,Beauty,App
977,2025-03-05,15.17,Home,App
978,2024-08-08,16.23,Grocery,Web
978,2025-04-22,8.67,Beauty,Web
978,2025-03-08,13.17,Fashion,Retail
978,2024-11-25,30.35,Home,Web
978,2025-04-03,42.68,Fashion,Web
979,2024-01-20,24.19,Electronics,Web
979,2025-04-04,28.6,Grocery,App
979,2024-02-03,22.78,Home,Retail
979,2025-01-13,15.04,Home,Web
979,2025-02-03,16.48,Fashion,Web
979,2023-12-03,52.64,Grocery,Web
980,2024-10-12,13.37,Grocery,Web
980,2024-08-12,18.19,Beauty,App
980,2025-03-02,35.16,Home,App
980,2025-04-09,30.25,Electronics,Web
980,2024-05-30,38.31,Home,App
980,2024-06-09,62.96,Beauty,App
980,2025-02-18,17.18,Home,Retail
981,2025-03-08,12.04,Home,App
981,2024-09-28,56.27,Grocery,Web
981,2024-11-30,24.29,Electronics,Web
981,2025-03-03,56.14,Fashion,Web
982,2025-03-12,23.51,Home,App
982,2024-10-28,18.76,Home,App
982,2025-05-28,10.86,Home,App
982,2025-02-07,17.6,Home,Retail
982,2025-02-22,29.02,Home,Retail
982,2025-01-13,15.34,Home,App
982,2025-05-21,19.08,Grocery,App
983,2024-07-08,25.47,Beauty,Web
983,2025-06-25,15.0,Fashion,App
983,2024-12-05,32.25,Grocery,App
983,2024-08-15,25.76,Fashion,Retail
983,2024-05-25,17.89,Electronics,App
983,2025-05-08,5.26,Beauty,Web
983,2025-03-09,41.88,Grocery,Retail
983,2024-08-03,19.48,Grocery,App
984,2024-10-30,14.86,Grocery,App
984,2025-04-05,13.68,Fashion,App
984,2024-12-17,16.71,Home,App
984,2024-09-10,33.98,Electronics,App
984,2025-01-26,10.41,Electronics,App
984,2025-06-10,11.64,Grocery,App
985,2025-06-20,8.75,Fashion,Web
985,2024-12-13,11.61,Grocery,App
985,2024-11-25,56.99,Fashion,Web
985,2024-11-20,32.78,Electronics,Web
985,2025-05-26,6.93,Fashion,App
985,2024-11-15,7.8,Home,Web
985,2024-10-11,25.92,Beauty,Web
985,2025-06-21,11.49,Beauty,App
986,2024-09-26,20.27,Grocery,Retail
986,2025-06-06,16.39,Electronics,Web
986,2025-04-15,21.49,Fashion,Web
986,2025-06-04,15.82,Fashion,App
986,2024-10-29,19.76,Beauty,Web
986,2024-11-02,16.13,Home,App
986,2025-01-28,35.46,Beauty,App
986,2024-09-10,30.24,Home,App
986,2024-09-02,14.61,Electronics,App
987,2025-05-21,23.21,Home,App
987,2025-01-29,9.07,Beauty,Web
987,2024-11-05,16.9,Fashion,App
987,2024-09-03,15.43,Beauty,Web
988,2024-11-29,25.21,Electronics,Web
988,2025-05-26,15.81,Home,App
988,2024-09-26,101.37,Home,Web
988,2024-08-20,30.44,Fashion,App
988,2024-08-31,11.64,Fashion,Web
988,2024-08-31,23.69,Home,App
989,2025-06-05,12.77,Grocery,Web
989,2025-06-27,9.74,Beauty,App
989,2023-10-17,43.34,Beauty,Web
989,2025-05-04,28.12,Home,App
989,2024-12-12,28.93,Home,App
989,2024-07-03,22.33,Grocery,App
989,2024-05-02,34.81,Home,Web
989,2025-06-17,25.42,Beauty,App
989,2024-10-13,80.92,Home,Web
989,2024-10-19,26.39,Beauty,App
990,2025-02-09,24.48,Fashion,App
990,2025-02-13,26.8,Fashion,Web
990,2025-05-11,10.32,Grocery,App
990,2025-05-18,45.85,Home,Retail
990,2025-04-02,9.8,Grocery,Retail
990,2025-06-05,47.82,Fashion,Web
991,2023-12-24,35.62,Home,App
991,2025-04-09,36.6,Beauty,Retail
991,2024-10-06,7.21,Electronics,Web
991,2023-11-20,18.43,Electronics,App
991,2025-05-12,29.05,Home,Web
991,2024-01-03,14.1,Beauty,App
991,2025-03-07,4.84,Grocery,Web
991,2024-12-25,7.72,Fashion,Web
991,2024-05-17,18.61,Grocery,Web
991,2025-02-25,22.24,Fashion,Web
991,2024-02-12,72.72,Beauty,App
991,2025-01-16,85.22,Fashion,App
992,2025-06-20,9.91,Grocery,Web
992,2024-07-22,57.87,Electronics,App
992,2025-01-19,24.44,Fashion,App
992,2024-07-19,36.47,Beauty,App
992,2024-07-12,22.33,Electronics,Retail
992,2024-11-24,37.98,Home,Web
992,2025-03-25,9.72,Electronics,App
992,2025-06-24,43.6,Grocery,Web
992,2025-05-20,14.99,Home,Web
992,2024-08-11,20.5,Beauty,Web
992,2024-06-11,17.32,Fashion,Web
992,2025-02-14,14.8,Fashion,App
992,2024-07-13,32.09,Beauty,App
992,2024-08-24,17.35,Grocery,Web
993,2024-01-06,10.24,Electronics,App
993,2024-11-04,61.86,Beauty,Web
993,2025-05-22,40.25,Fashion,App
993,2024-01-05,32.03,Electronics,Retail
993,2024-06-09,14.35,Electronics,Web
993,2024-12-20,11.91,Beauty,App
993,2025-05-15,15.98,Electronics,Web
993,2024-06-09,7.98,Fashion,Web
994,2024-04-10,9.08,Fashion,Web
994,2025-06-04,10.4,Home,Web
994,2024-09-03,29.65,Grocery,Web
994,2024-04-06,30.04,Electronics,Web
994,2025-01-02,39.27,Fashion,App
994,2025-02-20,26.65,Electronics,App
994,2024-08-22,23.02,Grocery,Web
994,2024-11-08,35.69,Home,App
994,2025-04-02,13.43,Beauty,Web
994,2024-10-30,14.6,Fashion,Retail
994,2024-02-20,18.53,Home,App
994,2024-03-07,44.01,Home,Web
995,2025-05-07,78.07,Beauty,App
995,2024-06-23,18.36,Electronics,Web
995,2024-06-05,16.09,Home,Web
995,2024-11-03,17.36,Electronics,App
995,2025-05-26,26.08,Beauty,App
996,2025-01-09,43.86,Beauty,Retail
996,2025-05-06,32.68,Beauty,App
996,2025-01-25,27.44,Beauty,Web
996,2025-02-24,10.49,Home,App
996,2025-01-19,23.0,Fashion,App
996,2025-03-23,17.09,Electronics,Web
996,2024-10-05,27.18,Beauty,Web
996,2024-11-02,17.06,Beauty,App
996,2025-05-15,14.93,Fashion,App
996,2024-12-30,27.24,Grocery,Web
996,2025-05-27,21.15,Grocery,Web
997,2024-05-13,28.35,Grocery,Web
997,2024-09-17,10.3,Beauty,App
997,2025-01-18,35.96,Home,App
998,2025-01-20,44.78,Beauty,Web
998,2024-06-02,20.14,Beauty,App
998,2025-02-19,13.08,Grocery,App
998,2024-10-16,41.22,Grocery,Web
998,2025-01-03,42.5,Fashion,Web
998,2025-04-17,16.29,Grocery,Web
998,2025-04-25,28.96,Beauty,Web
998,2023-12-25,18.41,Electronics,App
998,2024-01-08,18.88,Electronics,Web
998,2024-02-22,35.14,Home,App
998,2025-05-30,10.41,Grocery,App
999,2025-06-05,28.59,Electronics,Web
999,2025-06-16,35.28,Electronics,App
999,2025-05-26,33.48,Grocery,Retail
999,2025-05-28,12.33,Beauty,Web
999,2025-06-05,7.14,Electronics,Retail
999,2025-05-29,22.9,Electronics,App
1000,2024-10-19,19.48,Beauty,App
1000,2025-03-10,29.26,Grocery,App
1000,2025-05-09,7.79,Grocery,Web
1000,2024-05-07,9.41,Grocery,App
1000,2025-01-27,12.45,Fashion,Web
1000,2024-08-29,7.58,Home,App
1000,2025-03-27,119.04,Grocery,Web
1000,2024-10-23,55.7,Fashion,App
1001,2025-05-13,15.94,Electronics,Web
1001,2025-06-23,15.86,Home,App
1001,2025-06-13,35.9,Fashion,Retail
1001,2025-04-18,8.12,Fashion,App
1001,2025-03-31,13.57,Fashion,Web
1001,2025-03-19,12.51,Grocery,Web
1001,2025-02-19,40.78,Grocery,App
1001,2025-02-08,49.92,Beauty,Web
1001,2025-06-20,8.87,Electronics,Web
1001,2025-05-28,27.83,Home,Web
1002,2025-02-02,35.82,Grocery,Web
1002,2024-11-20,47.73,Fashion,App
1002,2025-01-18,18.93,Electronics,App
1002,2025-02-15,18.83,Home,Web
1002,2025-04-30,33.08,Grocery,App
1002,2025-06-07,10.01,Beauty,Web
1002,2025-05-21,6.65,Fashion,Web
1003,2024-07-07,32.81,Grocery,App
1003,2025-01-05,12.26,Fashion,App
1003,2024-12-24,26.6,Grocery,App
1003,2025-06-28,35.64,Electronics,Web
1003,2025-04-10,41.84,Home,App
1003,2025-04-05,6.69,Fashion,Web
1003,2025-03-16,25.78,Electronics,Web
1003,2025-06-06,16.74,Grocery,App
1004,2025-04-30,19.69,Home,Web
1004,2025-06-02,23.5,Grocery,App
1004,2025-05-29,12.67,Grocery,App
1004,2025-06-22,23.19,Fashion,Web
1004,2025-04-18,13.52,Home,App
1004,2025-04-16,21.02,Beauty,Web
1005,2023-09-19,9.58,Home,App
1005,2023-07-02,27.77,Grocery,App
1005,2024-10-01,4.98,Home,App
1006,2025-04-22,8.3,Electronics,Web
1006,2025-06-19,30.38,Beauty,App
1006,2025-06-20,43.75,Home,Web
1006,2025-05-30,7.73,Electronics,App
1006,2025-06-04,37.46,Electronics,Web
1006,2025-05-24,6.71,Fashion,Web
1007,2025-06-06,14.22,Electronics,Web
1007,2025-06-07,30.11,Fashion,App
1007,2025-06-01,19.23,Home,App
1007,2025-03-28,15.07,Grocery,App
1007,2025-03-04,28.95,Beauty,Web
1007,2025-04-13,17.06,Home,App
1008,2024-07-19,15.81,Beauty,App
1008,2024-09-23,11.74,Grocery,Web
1008,2024-09-08,50.68,Electronics,Web
1008,2024-06-23,20.46,Fashion,App
1008,2024-12-01,30.51,Home,Web
1008,2024-12-03,60.16,Home,Web
1008,2025-04-24,30.14,Beauty,App
1008,2025-03-07,22.69,Electronics,App
1008,2024-05-26,49.19,Electronics,App
1009,2024-11-26,14.72,Fashion,Retail
1009,2025-04-05,17.53,Fashion,App
1009,2025-02-09,20.36,Fashion,Web
1009,2024-12-23,42.42,Electronics,Web
1009,2024-12-11,36.66,Home,Web
1010,2024-08-23,10.49,Home,App
1010,2025-04-22,76.37,Fashion,App
1010,2024-11-01,30.93,Grocery,Web
1010,2024-05-24,62.76,Beauty,App
1011,2023-10-14,9.23,Beauty,Retail
1011,2025-02-04,15.55,Grocery,Web
1011,2024-11-20,12.49,Electronics,Web
1011,2023-12-06,12.62,Fashion,App
1011,2025-03-13,8.42,Fashion,App
1011,2025-01-08,39.74,Electronics,App
1012,2025-06-12,18.76,Grocery,App
1012,2025-06-16,18.77,Home,App
1012,2025-02-01,87.15,Electronics,App
1012,2025-05-24,24.67,Electronics,Web
1012,2025-04-20,62.46,Home,App
1012,2025-02-18,37.49,Beauty,Web
1012,2025-05-18,25.5,Electronics,App
1012,2025-05-16,22.85,Fashion,Retail
1012,2025-02-27,34.26,Fashion,Retail
1012,2025-01-03,40.18,Grocery,Web
1013,2023-10-09,11.0,Home,App
1013,2025-01-02,50.11,Home,App
1013,2023-12-27,28.66,Grocery,Web
1013,2024-10-05,18.73,Grocery,App
1013,2024-09-10,21.35,Grocery,App
1014,2024-12-04,31.9,Home,App
1014,2024-04-29,17.85,Grocery,App
1014,2024-05-28,26.4,Grocery,App
1014,2025-02-13,9.59,Home,Web
1014,2024-03-23,14.6,Beauty,App
1014,2024-07-11,56.04,Home,Web
1015,2025-05-15,11.64,Beauty,Web
1015,2024-12-16,12.42,Electronics,App
1015,2025-03-24,21.18,Home,Web
1015,2025-01-28,31.58,Fashion,Retail
1015,2024-08-04,63.64,Home,Web
1015,2025-06-16,39.52,Home,Web
1015,2024-10-11,16.1,Beauty,App
1015,2025-06-09,34.31,Home,App
1015,2024-07-26,46.55,Fashion,App
1016,2025-02-12,44.95,Electronics,Retail
1016,2025-04-18,30.92,Fashion,Web
1016,2025-05-30,16.92,Grocery,Retail
1016,2025-05-18,6.99,Electronics,App
1016,2025-06-01,12.74,Fashion,App
1016,2025-06-26,22.2,Grocery,Retail
1016,2025-06-14,29.65,Electronics,App
1016,2025-02-05,18.68,Grocery,App
1016,2025-05-04,13.91,Grocery,Retail
1017,2025-02-12,11.92,Electronics,App
1017,2024-01-26,16.47,Fashion,App
1017,2025-06-25,21.25,Beauty,App
1017,2024-01-30,12.48,Grocery,Web
1017,2025-01-20,16.98,Grocery,Retail
1018,2024-09-03,22.02,Grocery,Web
1018,2024-06-05,87.04,Home,Retail
1018,2024-04-21,8.56,Home,Web
1018,2024-10-17,43.36,Home,App
1018,2024-08-10,20.09,Beauty,Web
1018,2024-12-16,82.75,Grocery,Retail
1018,2024-12-28,13.64,Home,App
1018,2024-11-13,73.21,Grocery,App
1018,2024-08-02,32.39,Grocery,App
1018,2024-12-10,25.81,Beauty,App
1018,2025-04-07,13.53,Grocery,App
1018,2024-08-01,7.36,Fashion,App
1019,2023-02-20,20.69,Electronics,App
1019,2024-11-30,50.19,Beauty,App
1019,2024-04-04,17.36,Fashion,Web
1019,2024-05-03,35.1,Electronics,Retail
1019,2023-03-22,7.27,Electronics,Web
1020,2024-04-18,20.41,Electronics,App
1020,2025-04-18,46.37,Grocery,App
1020,2024-07-01,23.52,Home,App
1020,2024-10-25,5.56,Electronics,Web
1020,2025-03-25,63.64,Grocery,App
1020,2025-04-18,16.6,Electronics,Web
1020,2023-09-30,20.68,Beauty,App
1020,2024-04-24,28.25,Beauty,App
1020,2025-02-06,14.47,Home,App
1020,2023-06-20,16.68,Electronics,Retail
1020,2023-05-11,38.96,Grocery,Web
1020,2024-09-30,20.34,Home,App
1021,2024-07-28,25.73,Fashion,Web
1021,2024-05-31,23.73,Fashion,App
1021,2023-04-24,26.52,Home,App
1021,2023-11-17,14.77,Electronics,Web
1021,2025-02-16,44.7,Fashion,App
1021,2024-07-20,27.8,Grocery,App
1021,2025-01-15,8.24,Fashion,App
1021,2025-01-17,39.67,Electronics,Web
1021,2024-01-31,69.27,Fashion,Web
1021,2023-08-09,18.92,Home,App
1021,2024-03-11,48.64,Home,Retail
1021,2025-06-24,20.04,Fashion,App
1022,2024-02-16,15.71,Fashion,App
1022,2024-09-10,6.85,Beauty,App
1022,2024-05-21,34.1,Electronics,App
1022,2023-07-02,14.91,Grocery,App
1022,2024-12-11,27.01,Grocery,App
1023,2025-03-08,10.95,Fashion,App
1023,2025-05-30,73.59,Home,App
1023,2025-05-20,90.68,Beauty,Web
1023,2025-06-05,15.5,Fashion,Web
1023,2025-04-02,17.39,Electronics,Web
1023,2025-04-11,17.33,Grocery,App
1024,2025-03-17,21.92,Electronics,Web
1024,2025-04-24,14.39,Beauty,App
1024,2025-06-12,44.9,Electronics,App
1024,2025-05-15,30.33,Grocery,App
1024,2025-03-25,13.94,Grocery,App
1024,2025-06-27,7.4,Grocery,Web
1024,2025-02-14,16.12,Fashion,Web
1024,2025-03-13,57.16,Home,Retail
1024,2025-06-01,37.19,Beauty,App
1024,2025-06-03,51.2,Beauty,Web
1025,2025-04-17,14.43,Fashion,Web
1025,2025-04-14,23.18,Home,Web
1025,2025-04-29,67.8,Beauty,Web
1025,2025-01-31,27.97,Grocery,Web
1026,2024-01-19,16.57,Electronics,Web
1026,2025-04-01,15.2,Home,App
1026,2024-08-04,24.23,Grocery,App
1026,2023-12-21,36.92,Electronics,App
1026,2024-06-02,30.95,Home,Web
1026,2025-03-16,22.73,Fashion,Web
1026,2025-04-29,13.78,Home,App
1026,2024-04-01,11.56,Electronics,App
1027,2024-04-01,58.81,Home,Web
1027,2024-12-31,23.38,Fashion,Web
1027,2023-08-22,35.98,Grocery,App
1027,2024-11-11,34.75,Grocery,Web
1027,2024-03-26,28.74,Grocery,Web
1027,2023-12-01,8.63,Home,App
1027,2024-12-16,8.33,Fashion,App
1027,2024-05-21,33.78,Grocery,Web
1027,2023-06-26,51.94,Electronics,App
1028,2024-10-12,14.16,Electronics,Web
1028,2024-12-03,21.17,Home,Web
1028,2024-11-03,22.64,Beauty,App
1028,2024-09-07,78.68,Grocery,Web
1028,2024-01-11,41.18,Home,App
1028,2024-11-19,21.14,Home,App
1028,2024-05-24,15.51,Beauty,Web
1028,2024-09-28,9.72,Electronics,App
1028,2024-01-17,33.07,Home,Web
1028,2024-08-19,24.69,Beauty,App
1029,2024-12-03,7.64,Fashion,Retail
1029,2024-09-25,13.96,Beauty,Web
1029,2025-06-28,17.49,Beauty,Retail
1029,2025-03-21,25.32,Electronics,Web
1029,2025-06-02,20.84,Beauty,Web
1029,2025-02-23,14.76,Home,App
1029,2024-09-23,35.84,Electronics,Web
1029,2025-01-08,37.02,Beauty,App
1029,2024-10-03,24.82,Grocery,Web
1030,2024-03-02,22.61,Beauty,Web
1030,2025-03-24,25.77,Fashion,App
1030,2024-12-04,36.55,Fashion,Web
1030,2025-04-14,28.55,Electronics,App
1030,2025-05-14,38.84,Beauty,Web
1030,2023-12-02,21.68,Home,App
1030,2024-01-16,10.26,Fashion,App
1030,2025-01-29,5.59,Grocery,Web
1030,2024-07-11,32.03,Beauty,App
1031,2025-01-13,82.87,Beauty,App
1031,2024-11-27,13.57,Grocery,Web
1031,2025-04-13,47.69,Electronics,Retail
1031,2025-04-17,13.03,Beauty,Web
1031,2025-06-11,32.78,Beauty,Retail
1031,2024-05-14,25.13,Grocery,App
1032,2025-02-07,14.57,Electronics,Web
1032,2023-12-23,16.2,Home,App
1032,2025-02-11,10.28,Fashion,App
1032,2024-09-22,27.34,Electronics,App
1032,2025-02-24,133.04,Home,Web
1032,2024-04-27,22.46,Grocery,Retail
1032,2024-11-15,48.02,Home,Web
1032,2025-04-17,24.88,Electronics,App
1032,2024-02-02,18.91,Home,App
1032,2024-03-07,20.49,Grocery,Web
1032,2024-01-20,15.38,Beauty,Retail
1032,2024-06-17,99.76,Electronics,Retail
1033,2024-10-28,11.09,Fashion,App
1033,2024-12-13,28.09,Fashion,Web
1033,2025-04-13,20.31,Home,App
1033,2024-12-04,13.8,Fashion,Retail
1033,2024-10-28,13.54,Beauty,App
1033,2025-02-12,53.3,Fashion,App
1033,2025-05-10,11.28,Home,App
1033,2025-04-19,22.14,Home,Web
1033,2024-11-20,7.41,Grocery,Web
1033,2025-01-22,39.39,Home,App
1034,2025-01-11,33.49,Beauty,Retail
1034,2024-02-26,13.17,Beauty,Retail
1034,2025-03-04,56.79,Home,App
1034,2023-11-10,15.13,Fashion,Web
1034,2024-10-22,29.86,Electronics,Web
1034,2024-06-03,83.28,Electronics,App
1034,2023-10-18,17.61,Electronics,Web
1035,2024-04-24,22.31,Home,App
1035,2025-06-04,20.91,Beauty,Web
1035,2023-03-19,29.85,Beauty,Web
1035,2023-06-10,11.88,Beauty,Retail
1035,2023-05-04,7.71,Grocery,Web
1035,2023-09-25,15.42,Beauty,Retail
1035,2023-06-01,34.81,Beauty,App
1035,2023-06-13,67.35,Grocery,Web
1036,2025-04-20,16.61,Grocery,App
1036,2024-12-31,55.33,Fashion,App
1036,2025-02-26,16.96,Fashion,Web
1036,2025-01-10,18.29,Beauty,App
1036,2025-05-10,11.41,Beauty,Web
1036,2025-01-30,48.16,Grocery,Retail
1036,2025-03-31,14.94,Electronics,App
1036,2025-02-28,10.49,Grocery,App
1037,2025-04-15,26.25,Grocery,Web
1037,2025-06-30,30.91,Beauty,Web
1037,2025-04-20,22.86,Home,Web
1037,2025-04-21,13.94,Electronics,Web
1037,2025-05-16,19.26,Electronics,App
1037,2025-06-29,51.71,Beauty,Retail
1037,2025-04-08,43.09,Fashion,App
1037,2025-04-19,41.84,Grocery,App
1037,2025-06-06,37.29,Electronics,Retail
1038,2023-04-13,24.52,Beauty,App
1038,2023-05-21,10.26,Beauty,Web
1038,2023-11-02,17.13,Fashion,Web
1038,2024-09-05,93.5,Electronics,App
1038,2023-06-30,19.36,Grocery,App
1038,2024-03-24,8.11,Home,Web
1039,2025-04-18,26.42,Fashion,App
1039,2025-01-28,23.67,Fashion,Web
1039,2024-03-29,33.08,Electronics,App
1039,2025-01-25,10.93,Fashion,Retail
1039,2025-01-02,14.84,Home,App
1039,2024-09-05,30.64,Beauty,Web
1039,2024-07-30,75.53,Fashion,Web
1040,2025-04-23,24.54,Electronics,Web
1040,2025-02-07,28.86,Electronics,App
1040,2025-04-08,31.58,Grocery,Web
1040,2025-04-04,21.12,Fashion,Web
1040,2025-06-17,126.01,Home,App
1040,2025-02-03,17.85,Home,App
1040,2025-05-26,26.27,Fashion,Retail
1040,2025-06-07,46.96,Beauty,Web
1041,2025-03-21,29.59,Grocery,Web
1041,2025-05-21,15.21,Electronics,Web
1041,2025-05-26,23.25,Grocery,App
1041,2025-05-04,14.62,Home,Web
1041,2024-11-08,14.0,Electronics,Retail
1041,2025-05-31,28.57,Electronics,Web
1041,2025-04-23,12.37,Beauty,Web
1041,2025-01-05,46.44,Grocery,App
1041,2025-06-12,20.01,Grocery,App
1042,2025-05-05,18.68,Home,Web
1042,2025-05-01,29.22,Home,Web
1042,2025-05-19,21.66,Electronics,Web
1042,2025-05-31,15.68,Beauty,Web
1043,2024-06-20,27.01,Grocery,Web
1043,2024-06-27,15.48,Beauty,Web
1043,2024-06-20,6.65,Beauty,App
1043,2024-12-05,18.25,Grocery,App
1043,2024-06-09,20.66,Home,Web
1043,2025-02-20,18.82,Grocery,App
1043,2024-08-21,9.64,Grocery,Web
1044,2024-05-15,15.69,Home,Retail
1044,2025-04-08,44.54,Electronics,App
1044,2024-06-20,32.19,Grocery,App
1044,2024-06-27,27.79,Fashion,Web
1044,2024-06-17,98.48,Beauty,App
1044,2024-05-20,36.89,Electronics,Web
1044,2024-10-30,126.55,Fashion,App
1045,2024-11-30,10.98,Grocery,App
1045,2024-12-08,10.07,Home,App
1046,2025-03-28,22.7,Home,App
1046,2023-10-13,18.27,Electronics,Web
1046,2024-01-01,20.13,Electronics,App
1046,2024-12-08,20.53,Grocery,App
1046,2025-04-04,20.6,Beauty,App
1047,2023-11-07,17.73,Beauty,App
1047,2024-11-11,20.57,Beauty,App
1047,2024-05-13,9.31,Electronics,Retail
1047,2023-09-11,29.61,Beauty,App
1047,2024-02-25,28.6,Electronics,App
1047,2024-05-04,40.48,Grocery,App
1047,2024-02-09,8.14,Home,Web
1047,2024-11-26,11.94,Fashion,App
1047,2024-11-30,40.98,Fashion,Retail
1047,2024-10-30,17.79,Grocery,Web
1047,2024-02-02,27.21,Electronics,Web
1047,2025-06-03,81.6,Fashion,Web
1047,2024-05-26,9.12,Beauty,Web
1047,2024-10-23,32.84,Home,Web
1048,2025-05-22,18.49,Fashion,App
1048,2024-08-09,21.11,Beauty,Web
1048,2024-08-01,8.36,Beauty,App
1048,2024-08-12,47.44,Home,Web
1048,2024-07-07,11.75,Beauty,Web
1048,2024-07-07,11.56,Grocery,Retail
1049,2025-02-22,15.35,Home,App
1049,2024-09-15,6.15,Electronics,App
1049,2025-04-01,11.49,Beauty,Web
1050,2024-01-17,3.41,Grocery,Retail
1050,2023-09-28,17.79,Beauty,App
1050,2023-10-16,16.32,Grocery,Web
1051,2024-09-14,11.56,Electronics,App
1051,2024-11-29,21.99,Grocery,Web
1051,2024-12-30,6.87,Fashion,App
1051,2025-02-05,18.24,Fashion,Web
1051,2024-07-16,32.04,Beauty,App
1051,2024-11-10,14.13,Fashion,App
1051,2025-01-28,25.65,Electronics,App
1051,2025-02-22,22.84,Beauty,Web
1051,2024-05-16,15.99,Beauty,App
1051,2024-08-25,10.13,Fashion,Retail
1052,2025-04-27,26.8,Grocery,Retail
