customer_id,recency,frequency,monetary,last_purchase
716,6,9,20.221111111111114,2025-06-25
717,88,8,26.935000000000002,2025-04-04
718,6,12,21.315833333333334,2025-06-25
719,42,9,40.105555555555554,2025-05-20
720,115,4,51.4775,2025-03-08
721,98,14,27.610000000000003,2025-03-25
722,4,6,18.56833333333333,2025-06-27
723,7,7,22.40285714285714,2025-06-24
724,4,7,24.614285714285717,2025-06-27
725,112,4,28.85,2025-03-11
726,110,9,17.526666666666667,2025-03-13
727,31,10,23.494999999999997,2025-05-31
728,33,5,26.238,2025-05-29
729,8,10,30.457,2025-06-23
730,75,7,19.060000000000002,2025-04-17
731,2,6,40.89,2025-06-29
732,103,10,29.556,2025-03-20
733,1,11,19.561818181818182,2025-06-30
734,60,6,33.093333333333334,2025-05-02
735,150,4,22.3025,2025-02-01
736,2,10,33.469,2025-06-29
737,9,8,27.411250000000003,2025-06-22
738,19,7,24.632857142857144,2025-06-12
739,47,6,24.968333333333334,2025-05-15
740,3,5,22.131999999999998,2025-06-28
741,15,13,20.382307692307695,2025-06-16
742,4,6,29.916666666666668,2025-06-27
743,52,7,24.422857142857143,2025-05-10
744,136,4,28.905,2025-02-15
745,21,5,33.842,2025-06-10
746,229,3,12.456666666666665,2024-11-14
747,79,7,29.884285714285713,2025-04-13
748,118,9,27.483333333333334,2025-03-05
749,30,11,16.273636363636363,2025-06-01
750,45,8,20.01625,2025-05-17
751,10,6,16.428333333333335,2025-06-21
752,120,8,25.52875,2025-03-03
753,190,8,26.6625,2024-12-23
754,3,10,29.611,2025-06-28
755,2,6,25.435000000000002,2025-06-29
756,27,6,20.968333333333334,2025-06-04
757,4,8,27.3375,2025-06-27
758,10,4,50.5675,2025-06-21
759,44,11,18.178181818181816,2025-05-18
760,31,8,31.88375,2025-05-31
761,142,11,27.38,2025-02-09
762,16,10,26.306,2025-06-15
763,2,11,24.967272727272725,2025-06-29
764,13,7,18.25142857142857,2025-06-18
765,35,6,46.915,2025-05-27
766,16,12,36.03,2025-06-15
767,103,8,35.765,2025-03-20
768,70,6,18.513333333333332,2025-04-22
769,57,10,20.459,2025-05-05
770,43,4,18.34,2025-05-19
771,8,9,17.755555555555556,2025-06-23
772,1,6,13.956666666666669,2025-06-30
773,1,6,21.131666666666664,2025-06-30
774,37,5,36.980000000000004,2025-05-25
775,19,10,34.197,2025-06-12
776,4,9,31.116666666666667,2025-06-27
777,3,8,26.0325,2025-06-28
778,32,14,26.399285714285714,2025-05-30
779,109,7,16.662857142857142,2025-03-14
780,1,6,22.275000000000002,2025-06-30
781,3,11,22.295454545454547,2025-06-28
782,44,11,37.8890909090909,2025-05-18
783,125,9,40.27333333333334,2025-02-26
784,47,11,24.25909090909091,2025-05-15
785,19,14,21.568571428571428,2025-06-12
786,42,7,24.305714285714284,2025-05-20
787,142,11,26.88272727272727,2025-02-09
788,36,9,34.01555555555555,2025-05-26
789,15,9,22.555555555555557,2025-06-16
790,102,5,31.55,2025-03-21
791,216,8,35.215,2024-11-27
792,83,4,29.7075,2025-04-09
793,1,6,30.511666666666667,2025-06-30
794,3,3,26.03333333333333,2025-06-28
795,19,12,32.251666666666665,2025-06-12
796,25,8,22.619999999999997,2025-06-06
797,3,11,25.860909090909093,2025-06-28
798,16,6,26.544999999999998,2025-06-15
799,8,10,29.188,2025-06-23
800,313,2,26.565,2024-08-22
801,289,3,21.150000000000002,2024-09-15
802,59,5,51.614,2025-05-03
803,10,13,27.163076923076922,2025-06-21
804,9,8,16.427500000000002,2025-06-22
805,33,10,22.953,2025-05-29
806,13,12,22.944999999999997,2025-06-18
807,28,14,33.60142857142857,2025-06-03
808,83,5,35.762,2025-04-09
809,20,14,26.095714285714287,2025-06-11
810,1,11,23.44545454545454,2025-06-30
811,7,9,23.953333333333333,2025-06-24
812,7,11,26.10818181818182,2025-06-24
813,8,8,20.338749999999997,2025-06-23
814,64,10,27.404000000000003,2025-04-28
815,29,8,26.62875,2025-06-02
816,5,8,27.86375,2025-06-26
817,59,3,13.196666666666667,2025-05-03
818,182,12,21.76,2024-12-31
819,45,10,32.118,2025-05-17
820,2,5,31.189999999999998,2025-06-29
821,67,8,23.11375,2025-04-25
822,15,9,20.507777777777775,2025-06-16
823,252,9,29.164444444444445,2024-10-22
824,86,10,20.603,2025-04-06
825,3,8,14.954999999999998,2025-06-28
826,84,11,29.819999999999997,2025-04-08
827,3,11,34.79727272727273,2025-06-28
828,13,7,31.39428571428572,2025-06-18
829,1,7,25.665714285714284,2025-06-30
830,164,7,29.638571428571428,2025-01-18
831,91,4,31.33,2025-04-01
832,22,6,26.73333333333333,2025-06-09
833,67,6,26.459999999999997,2025-04-25
834,17,7,33.660000000000004,2025-06-14
835,33,8,26.2775,2025-05-29
836,67,10,25.143,2025-04-25
837,72,9,23.33,2025-04-20
838,32,9,18.93111111111111,2025-05-30
839,128,7,54.92285714285714,2025-02-23
840,13,7,23.307142857142857,2025-06-18
841,11,6,39.275,2025-06-20
842,6,12,22.018333333333334,2025-06-25
843,14,8,21.525000000000002,2025-06-17
844,70,12,24.771666666666665,2025-04-22
845,421,4,22.090000000000003,2024-05-06
846,103,7,25.15285714285714,2025-03-20
847,20,5,19.919999999999998,2025-06-11
848,92,8,17.015,2025-03-31
849,2,10,22.898000000000003,2025-06-29
850,11,13,28.387692307692305,2025-06-20
851,1,10,30.45,2025-06-30
852,29,11,26.685454545454547,2025-06-02
853,2,11,27.072727272727274,2025-06-29
854,56,5,17.366,2025-05-06
855,111,8,25.01875,2025-03-12
856,7,7,36.65571428571428,2025-06-24
857,2,8,21.955,2025-06-29
858,6,9,25.481111111111108,2025-06-25
859,24,6,11.928333333333333,2025-06-07
860,6,4,21.0675,2025-06-25
861,4,10,24.726,2025-06-27
862,9,9,43.28888888888889,2025-06-22
863,35,10,17.631999999999998,2025-05-27
864,22,11,25.45727272727273,2025-06-09
865,3,16,28.66625,2025-06-28
866,2,8,18.36875,2025-06-29
867,7,8,17.58,2025-06-24
868,11,10,25.352,2025-06-20
869,55,5,24.976,2025-05-07
870,179,6,26.236666666666665,2025-01-03
871,159,5,19.683999999999997,2025-01-23
872,63,8,39.74375,2025-04-29
873,128,5,25.612000000000002,2025-02-23
874,58,9,27.641111111111112,2025-05-04
875,12,11,26.20818181818182,2025-06-19
876,15,7,25.537142857142857,2025-06-16
877,66,10,29.421,2025-04-26
878,12,9,23.294444444444444,2025-06-19
879,105,4,19.405,2025-03-18
880,13,8,23.3875,2025-06-18
881,83,11,31.994545454545456,2025-04-09
882,5,7,18.57,2025-06-26
883,29,11,25.46272727272727,2025-06-02
884,11,9,22.931111111111115,2025-06-20
885,107,1,24.54,2025-03-16
886,71,3,64.81333333333333,2025-04-21
887,60,13,34.03923076923077,2025-05-02
888,95,12,24.38416666666667,2025-03-28
889,25,9,27.1,2025-06-06
890,48,10,21.351,2025-05-14
891,208,6,43.75666666666667,2024-12-05
892,30,12,26.115,2025-06-01
893,10,9,24.012222222222224,2025-06-21
894,5,10,36.256,2025-06-26
895,55,8,22.6625,2025-05-07
896,10,6,29.43166666666667,2025-06-21
897,46,5,23.753999999999998,2025-05-16
898,139,10,24.1,2025-02-12
899,66,7,16.97857142857143,2025-04-26
900,4,8,23.78875,2025-06-27
901,5,9,25.766666666666666,2025-06-26
902,63,9,24.718888888888888,2025-04-29
903,141,3,19.963333333333335,2025-02-10
904,3,7,23.502857142857142,2025-06-28
905,27,10,22.968,2025-06-04
906,11,14,27.379285714285714,2025-06-20
907,56,7,21.714285714285715,2025-05-06
908,91,5,45.598,2025-04-01
909,15,10,17.583,2025-06-16
910,148,6,37.87833333333334,2025-02-03
911,11,7,16.105714285714285,2025-06-20
912,18,9,25.103333333333335,2025-06-13
913,55,12,20.013333333333332,2025-05-07
914,9,9,26.721111111111114,2025-06-22
915,54,12,35.385,2025-05-08
916,55,12,25.757499999999997,2025-05-07
917,3,7,20.617142857142856,2025-06-28
918,9,9,21.595555555555553,2025-06-22
919,7,10,39.347,2025-06-24
920,130,5,15.056000000000001,2025-02-21
921,12,6,19.69,2025-06-19
922,76,4,37.4975,2025-04-16
923,46,12,22.02916666666667,2025-05-16
924,454,6,26.925,2024-04-03
925,95,6,30.23,2025-03-28
926,3,5,21.204,2025-06-28
927,92,7,25.11285714285714,2025-03-31
928,41,9,17.966666666666665,2025-05-21
929,171,3,37.080000000000005,2025-01-11
930,39,13,29.05461538461538,2025-05-23
931,81,6,20.581666666666667,2025-04-11
932,58,7,25.91,2025-05-04
933,9,9,17.695555555555554,2025-06-22
934,20,4,33.199999999999996,2025-06-11
935,11,11,18.292727272727273,2025-06-20
936,8,10,22.088,2025-06-23
937,23,10,25.965999999999998,2025-06-08
938,2,10,33.642,2025-06-29
939,41,7,24.63714285714286,2025-05-21
940,1,10,25.835,2025-06-30
941,23,7,23.5,2025-06-08
942,45,10,26.922000000000004,2025-05-17
943,21,3,35.09666666666667,2025-06-10
944,169,7,20.981428571428573,2025-01-13
945,88,3,26.823333333333334,2025-04-04
946,122,6,22.21166666666667,2025-03-01
947,1,10,25.801,2025-06-30
948,14,13,27.429230769230767,2025-06-17
949,4,9,39.59222222222222,2025-06-27
950,115,10,27.96,2025-03-08
951,82,6,12.621666666666668,2025-04-10
952,41,12,21.394166666666667,2025-05-21
953,44,5,22.782,2025-05-18
954,17,8,27.96,2025-06-14
955,22,11,21.89181818181818,2025-06-09
956,95,2,7.550000000000001,2025-03-28
957,128,10,23.782999999999998,2025-02-23
958,40,7,19.66857142857143,2025-05-22
959,4,12,26.02916666666667,2025-06-27
960,92,8,19.5875,2025-03-31
961,92,9,30.93111111111111,2025-03-31
962,76,6,24.98,2025-04-16
963,9,7,29.892857142857142,2025-06-22
964,10,9,29.39222222222222,2025-06-21
965,1,12,31.26,2025-06-30
966,15,11,23.69727272727273,2025-06-16
967,6,9,13.135555555555555,2025-06-25
968,2,9,23.38888888888889,2025-06-29
969,2,10,15.568999999999999,2025-06-29
970,151,7,21.437142857142856,2025-01-31
971,26,10,25.216,2025-06-05
972,67,9,32.59888888888889,2025-04-25
973,157,11,23.933636363636364,2025-01-25
974,7,9,30.703333333333333,2025-06-24
975,8,8,27.1675,2025-06-23
976,7,8,26.2075,2025-06-24
977,118,6,26.633333333333336,2025-03-05
978,70,5,22.22,2025-04-22
979,88,6,26.62166666666667,2025-04-04
980,83,7,30.774285714285718,2025-04-09
981,115,4,37.185,2025-03-08
982,34,7,19.16714285714286,2025-05-28
983,6,8,22.87375,2025-06-25
984,21,6,16.88,2025-06-10
985,10,8,20.28375,2025-06-21
986,25,9,21.13,2025-06-06
987,41,4,16.1525,2025-05-21
988,36,6,34.693333333333335,2025-05-26
989,4,10,31.276999999999997,2025-06-27
990,26,6,27.511666666666667,2025-06-05
991,50,12,29.363333333333333,2025-05-12
992,7,14,25.669285714285714,2025-06-24
993,40,8,24.325,2025-05-22
994,27,12,24.530833333333334,2025-06-04
995,36,5,31.191999999999997,2025-05-26
996,35,11,23.829090909090908,2025-05-27
997,164,3,24.87,2025-01-18
998,32,11,26.346363636363638,2025-05-30
999,15,6,23.286666666666665,2025-06-16
1000,53,8,32.588750000000005,2025-05-09
1001,8,10,22.93,2025-06-23
1002,24,7,24.435714285714283,2025-06-07
1003,3,8,24.795,2025-06-28
1004,9,6,18.93166666666667,2025-06-22
1005,273,3,14.11,2024-10-01
1006,11,6,22.388333333333335,2025-06-20
1007,24,6,20.773333333333333,2025-06-07
1008,68,9,32.37555555555556,2025-04-24
1009,87,5,26.338,2025-04-05
1010,70,4,45.1375,2025-04-22
1011,110,6,16.34166666666667,2025-03-13
1012,15,10,37.209,2025-06-16
1013,180,5,25.97,2025-01-02
1014,138,6,26.063333333333333,2025-02-13
1015,15,9,30.77111111111111,2025-06-16
1016,5,9,21.884444444444444,2025-06-26
1017,6,5,15.819999999999999,2025-06-25
1018,85,12,35.81333333333333,2025-04-07
1019,213,5,26.121999999999996,2024-11-30
1020,74,12,26.290000000000003,2025-04-18
1021,7,12,30.66916666666667,2025-06-24
1022,202,5,19.716,2024-12-11
1023,26,6,37.57333333333333,2025-06-05
1024,4,10,29.455000000000002,2025-06-27
1025,63,4,33.345,2025-04-29
1026,63,8,21.4925,2025-04-29
1027,182,9,31.593333333333337,2024-12-31
1028,210,10,28.196000000000005,2024-12-03
1029,3,9,21.965555555555554,2025-06-28
1030,48,9,24.653333333333332,2025-05-14
1031,20,6,35.845,2025-06-11
1032,75,12,37.61083333333333,2025-04-17
1033,52,10,22.035,2025-05-10
1034,119,7,35.61857142857143,2025-03-04
1035,27,8,26.28,2025-06-04
1036,52,8,24.02375,2025-05-10
1037,1,9,31.90555555555555,2025-06-30
1038,299,6,28.813333333333333,2024-09-05
1039,74,7,30.73,2025-04-18
1040,14,8,40.39875,2025-06-17
1041,19,9,22.673333333333332,2025-06-12
1042,31,4,21.31,2025-05-31
1043,131,7,16.644285714285715,2025-02-20
1044,84,7,54.589999999999996,2025-04-08
1045,205,2,10.525,2024-12-08
1046,88,5,20.446,2025-04-04
1047,28,14,26.851428571428567,2025-06-03
1048,40,6,19.785,2025-05-22
1049,91,3,10.996666666666668,2025-04-01
1050,531,3,12.506666666666666,2024-01-17
1051,129,10,17.944,2025-02-22
1052,65,6,22.22666666666667,2025-04-27
1053,5,17,25.677647058823528,2025-06-26
1054,6,5,25.096,2025-06-25
1055,238,7,38.04571428571428,2024-11-05
1056,2,10,23.456,2025-06-29
1057,2,14,23.30785714285714,2025-06-29
1058,27,13,19.603076923076923,2025-06-04
1059,23,10,27.032,2025-06-08
1060,167,6,21.99,2025-01-15
1061,6,7,23.254285714285714,2025-06-25
1062,4,7,32.80714285714286,2025-06-27
1063,65,5,30.110000000000003,2025-04-27
1064,9,9,24.41111111111111,2025-06-22
1065,32,12,25.023333333333337,2025-05-30
1066,124,7,25.974285714285713,2025-02-27
1067,12,5,27.418,2025-06-19
1068,9,6,23.515,2025-06-22
1069,111,5,19.009999999999998,2025-03-12
1070,73,6,27.64333333333333,2025-04-19
1071,26,6,21.575000000000003,2025-06-05
1072,193,11,28.89363636363636,2024-12-20
1073,7,10,33.727999999999994,2025-06-24
1074,11,12,27.364166666666666,2025-06-20
1075,71,8,41.12875,2025-04-21
1076,66,8,19.91375,2025-04-26
1077,26,5,29.05,2025-06-05
1078,68,5,39.709999999999994,2025-04-24
1079,23,6,26.798333333333332,2025-06-08
1080,23,8,21.07875,2025-06-08
1081,29,7,21.175714285714285,2025-06-02
1082,3,3,17.203333333333333,2025-06-28
1083,7,8,24.39375,2025-06-24
1084,13,5,26.762,2025-06-18
1085,110,9,25.587777777777777,2025-03-13
1086,5,9,20.344444444444445,2025-06-26
1087,9,6,16.521666666666665,2025-06-22
1088,1,5,31.324,2025-06-30
1089,24,10,17.897,2025-06-07
1090,1,8,49.35,2025-06-30
1091,159,4,22.3925,2025-01-23
1092,6,9,25.645555555555557,2025-06-25
1093,6,9,27.25,2025-06-25
1094,57,7,27.0,2025-05-05
1095,12,8,24.745,2025-06-19
1096,145,11,29.939999999999998,2025-02-06
1097,7,8,16.817500000000003,2025-06-24
1098,17,11,18.67909090909091,2025-06-14
1099,17,9,16.65,2025-06-14
1100,57,7,25.48857142857143,2025-05-05
1101,95,5,33.754000000000005,2025-03-28
1102,48,11,20.041818181818183,2025-05-14
1103,18,10,20.538,2025-06-13
1104,10,8,34.505,2025-06-21
1105,138,6,24.516666666666666,2025-02-13
1106,189,7,34.1,2024-12-24
1107,59,9,37.371111111111105,2025-05-03
1108,6,9,30.39111111111111,2025-06-25
1109,2,4,24.5825,2025-06-29
1110,169,3,24.97,2025-01-13
1111,56,6,20.331666666666667,2025-05-06
1112,12,13,29.056153846153848,2025-06-19
1113,3,5,16.188,2025-06-28
1114,127,10,29.683999999999997,2025-02-24
1115,43,11,22.034545454545455,2025-05-19
1116,47,7,30.34142857142857,2025-05-15
1117,1,10,37.647000000000006,2025-06-30
1118,1,12,24.314166666666665,2025-06-30
1119,13,8,31.74125,2025-06-18
1120,62,9,17.74,2025-04-30
1121,169,11,25.584545454545456,2025-01-13
1122,126,7,26.979999999999997,2025-02-25
1123,135,8,28.905,2025-02-16
1124,27,11,22.39363636363636,2025-06-04
1125,17,7,19.641428571428573,2025-06-14
1126,26,7,25.177142857142858,2025-06-05
1127,10,10,27.459000000000003,2025-06-21
1128,53,6,28.605,2025-05-09
1129,42,8,27.62625,2025-05-20
1130,15,10,27.826,2025-06-16
1131,48,6,36.60666666666666,2025-05-14
1132,216,4,34.6625,2024-11-27
1133,6,8,25.037499999999998,2025-06-25
1134,6,8,29.302500000000002,2025-06-25
1135,78,7,23.222857142857144,2025-04-14
1136,7,10,43.812,2025-06-24
1137,19,8,20.00125,2025-06-12
1138,66,8,34.89625,2025-04-26
1139,7,7,13.37857142857143,2025-06-24
1140,6,7,33.08142857142857,2025-06-25
1141,15,9,39.12444444444444,2025-06-16
1142,63,6,29.515,2025-04-29
1143,2,7,31.728571428571428,2025-06-29
1144,3,11,27.17,2025-06-28
1145,168,8,29.169999999999998,2025-01-14
1146,74,11,21.901818181818182,2025-04-18
1147,16,9,30.93333333333333,2025-06-15
1148,35,8,35.05625,2025-05-27
1149,25,8,36.15125,2025-06-06
1150,2,9,20.19,2025-06-29
1151,21,7,25.009999999999998,2025-06-10
1152,40,12,47.15,2025-05-22
1153,100,13,23.522307692307695,2025-03-23
1154,11,6,32.0,2025-06-20
1155,15,14,29.892857142857142,2025-06-16
1156,88,9,45.64444444444444,2025-04-04
1157,127,5,18.736,2025-02-24
1158,41,8,25.705,2025-05-21
1159,18,9,23.234444444444446,2025-06-13
1160,4,8,35.37125,2025-06-27
1161,6,6,41.166666666666664,2025-06-25
1162,19,10,32.349000000000004,2025-06-12
1163,23,3,15.096666666666666,2025-06-08
1164,73,7,25.94142857142857,2025-04-19
1165,20,14,27.773571428571426,2025-06-11
1166,80,6,43.87833333333333,2025-04-12
1167,55,7,29.045714285714286,2025-05-07
1168,37,8,31.8,2025-05-25
1169,1,6,35.665,2025-06-30
1170,4,10,26.068,2025-06-27
1171,37,6,23.621666666666666,2025-05-25
1172,2,8,19.40125,2025-06-29
1173,1,5,49.064,2025-06-30
1174,3,13,21.01923076923077,2025-06-28
1175,31,10,21.737000000000002,2025-05-31
1176,81,9,18.56222222222222,2025-04-11
1177,36,8,28.770000000000003,2025-05-26
1178,57,15,27.706,2025-05-05
1179,96,10,17.593,2025-03-27
1180,140,8,28.46125,2025-02-11
1181,67,10,26.109,2025-04-25
1182,8,4,30.6225,2025-06-23
1183,45,16,30.88625,2025-05-17
1184,74,4,35.45,2025-04-18
1185,31,9,29.906666666666663,2025-05-31
1186,97,4,32.9225,2025-03-26
1187,110,8,25.80375,2025-03-13
1188,7,11,33.83909090909091,2025-06-24
1189,4,16,18.9925,2025-06-27
1190,11,11,26.21090909090909,2025-06-20
1191,148,8,26.9075,2025-02-03
1192,13,9,29.203333333333333,2025-06-18
1193,99,6,23.583333333333332,2025-03-24
1194,7,6,19.423333333333332,2025-06-24
1195,56,6,14.36,2025-05-06
1196,16,7,29.39142857142857,2025-06-15
1197,69,4,38.8275,2025-04-23
1198,5,4,34.605000000000004,2025-06-26
1199,3,6,30.236666666666665,2025-06-28
1200,17,14,30.63357142857143,2025-06-14
1201,35,5,41.628,2025-05-27
1202,34,11,24.19727272727273,2025-05-28
1203,1,4,28.0075,2025-06-30
1204,58,9,20.896666666666665,2025-05-04
1205,18,6,34.98166666666666,2025-06-13
1206,19,10,28.279000000000003,2025-06-12
1207,33,8,29.23625,2025-05-29
1208,43,5,22.433999999999997,2025-05-19
1209,188,2,26.42,2024-12-25
1210,8,9,22.837777777777777,2025-06-23
1211,28,8,18.98125,2025-06-03
1212,3,8,16.07375,2025-06-28
1213,166,10,19.115000000000002,2025-01-16
1214,14,8,23.25625,2025-06-17
1215,24,5,16.316,2025-06-07
1216,1,5,40.588,2025-06-30
1217,69,11,20.60272727272727,2025-04-23
1218,11,13,21.003846153846155,2025-06-20
1219,69,7,35.04714285714286,2025-04-23
1220,194,4,46.11,2024-12-19
1221,40,5,27.5,2025-05-22
1222,100,6,23.626666666666665,2025-03-23
1223,5,10,27.272000000000002,2025-06-26
1224,6,8,27.45625,2025-06-25
1225,29,12,26.1125,2025-06-02
1226,8,8,15.280000000000001,2025-06-23
1227,17,7,19.56714285714286,2025-06-14
1228,2,5,28.226,2025-06-29
1229,82,12,20.035,2025-04-10
1230,156,6,23.391666666666666,2025-01-26
1231,4,9,16.49,2025-06-27
1232,14,7,28.22142857142857,2025-06-17
1233,1,11,30.970000000000002,2025-06-30
1234,13,11,27.035454545454545,2025-06-18
1235,22,7,25.737142857142857,2025-06-09
1236,202,5,20.682,2024-12-11
1237,14,12,28.998333333333335,2025-06-17
1238,124,5,18.516,2025-02-27
1239,22,8,26.41,2025-06-09
1240,21,8,25.5525,2025-06-10
1241,30,10,28.476,2025-06-01
1242,175,2,18.95,2025-01-07
1243,3,10,27.491000000000003,2025-06-28
1244,16,5,17.422000000000004,2025-06-15
1245,1,5,30.374000000000002,2025-06-30
1246,1,5,22.584,2025-06-30
1247,16,10,28.690999999999995,2025-06-15
1248,139,6,19.756666666666664,2025-02-12
1249,44,8,34.65,2025-05-18
1250,4,10,28.131999999999998,2025-06-27
1251,46,6,20.845,2025-05-16
1252,70,9,22.192222222222224,2025-04-22
1253,27,10,39.55499999999999,2025-06-04
1254,52,4,12.415,2025-05-10
1255,74,7,36.87428571428571,2025-04-18
1256,284,6,25.175,2024-09-20
1257,105,6,51.903333333333336,2025-03-18
1258,82,5,35.53,2025-04-10
1259,35,14,22.25214285714286,2025-05-27
1260,10,3,39.56666666666667,2025-06-21
1261,92,9,26.40111111111111,2025-03-31
1262,25,9,29.075555555555557,2025-06-06
1263,10,10,19.076,2025-06-21
1264,1,11,25.85818181818182,2025-06-30
1265,81,10,30.383000000000003,2025-04-11
1266,100,13,20.76230769230769,2025-03-23
1267,159,9,18.84,2025-01-23
1268,27,9,29.60888888888889,2025-06-04
1269,2,8,28.04875,2025-06-29
1270,134,8,23.65625,2025-02-17
1271,5,11,23.846363636363638,2025-06-26
1272,39,8,23.708750000000002,2025-05-23
1273,22,7,27.487142857142857,2025-06-09
1274,64,4,25.0775,2025-04-28
1275,48,6,18.873333333333335,2025-05-14
1276,47,13,33.815384615384616,2025-05-15
1277,2,8,28.34625,2025-06-29
1278,42,6,31.38333333333333,2025-05-20
1279,26,9,21.46333333333333,2025-06-05
1280,10,12,18.395833333333332,2025-06-21
1281,10,8,19.01125,2025-06-21
1282,31,6,18.791666666666668,2025-05-31
1283,49,11,25.85363636363636,2025-05-13
1284,4,8,20.31125,2025-06-27
1285,43,8,16.462500000000002,2025-05-19
1286,167,5,41.120000000000005,2025-01-15
1287,1,11,22.438181818181818,2025-06-30
1288,66,4,17.995,2025-04-26
1289,11,7,23.080000000000002,2025-06-20
1290,17,12,21.874166666666667,2025-06-14
1291,41,2,8.42,2025-05-21
1292,68,5,17.136000000000003,2025-04-24
1293,110,7,30.50857142857143,2025-03-13
1294,35,9,23.178888888888892,2025-05-27
1295,9,3,32.156666666666666,2025-06-22
1296,30,7,34.794285714285714,2025-06-01
1297,30,6,24.488333333333333,2025-06-01
1298,2,9,21.517777777777777,2025-06-29
1299,44,5,23.712,2025-05-18
1300,143,9,35.73777777777778,2025-02-08
1301,46,7,34.401428571428575,2025-05-16
1302,2,8,39.5575,2025-06-29
1303,41,8,23.68,2025-05-21
1304,10,10,33.884,2025-06-21
1305,14,10,19.527,2025-06-17
1306,30,12,27.165833333333335,2025-06-01
1307,58,7,16.419999999999998,2025-05-04
1308,103,7,23.195714285714285,2025-03-20
1309,97,7,18.275714285714287,2025-03-26
1310,1,8,23.56625,2025-06-30
1311,24,11,23.50090909090909,2025-06-07
1312,191,3,17.89,2024-12-22
1313,43,8,21.087500000000002,2025-05-19
1314,34,5,28.576,2025-05-28
1315,3,12,29.319166666666664,2025-06-28
1316,88,11,20.386363636363637,2025-04-04
1317,5,4,22.09,2025-06-26
1318,1,7,22.712857142857143,2025-06-30
1319,24,6,33.77,2025-06-07
1320,43,9,19.10666666666667,2025-05-19
1321,8,6,29.735,2025-06-23
1322,31,9,25.58555555555556,2025-05-31
1323,73,7,31.334285714285716,2025-04-19
1324,5,5,20.308,2025-06-26
1325,2,10,38.475,2025-06-29
1326,19,4,52.4375,2025-06-12
1327,41,5,20.918,2025-05-21
1328,497,6,31.90833333333333,2024-02-20
1329,23,7,39.43714285714286,2025-06-08
1330,158,8,16.3425,2025-01-24
1331,135,8,24.29875,2025-02-16
1332,10,6,24.74333333333333,2025-06-21
1333,9,14,31.02642857142857,2025-06-22
1334,1,11,32.88818181818182,2025-06-30
1335,115,5,25.006,2025-03-08
1336,1,4,26.365000000000002,2025-06-30
1337,25,14,21.78642857142857,2025-06-06
1338,32,14,26.988571428571426,2025-05-30
1339,21,8,18.28875,2025-06-10
1340,29,9,29.337777777777774,2025-06-02
1341,85,7,16.79,2025-04-07
1342,473,4,31.627499999999998,2024-03-15
1343,47,12,22.165833333333335,2025-05-15
1344,32,10,19.309,2025-05-30
1345,12,10,21.357999999999997,2025-06-19
1346,1,6,23.02,2025-06-30
1347,9,3,12.193333333333333,2025-06-22
1348,13,10,29.75,2025-06-18
1349,29,7,18.78,2025-06-02
1350,75,6,32.50666666666667,2025-04-17
1351,512,3,20.436666666666667,2024-02-05
1352,1,9,33.263333333333335,2025-06-30
1353,104,7,41.028571428571425,2025-03-19
1354,12,11,28.12090909090909,2025-06-19
1355,199,5,59.498000000000005,2024-12-14
1356,8,13,23.02,2025-06-23
1357,56,10,24.335,2025-05-06
1358,29,13,32.855384615384615,2025-06-02
1359,56,9,30.445555555555554,2025-05-06
1360,60,12,26.5275,2025-05-02
1361,157,8,28.725,2025-01-25
1362,15,11,27.15,2025-06-16
1363,92,5,24.424,2025-03-31
1364,114,8,23.93125,2025-03-09
1365,9,11,21.420909090909092,2025-06-22
1366,26,9,27.415555555555557,2025-06-05
1367,9,6,20.101666666666667,2025-06-22
1368,117,7,31.627142857142854,2025-03-06
1369,3,8,22.1875,2025-06-28
1370,16,11,36.798181818181824,2025-06-15
1371,9,10,41.423,2025-06-22
1372,241,5,23.224,2024-11-02
1373,18,8,25.77625,2025-06-13
1374,188,9,28.648888888888887,2024-12-25
1375,11,7,22.96857142857143,2025-06-20
1376,3,5,26.477999999999998,2025-06-28
1377,1,5,20.486,2025-06-30
1378,36,6,17.076666666666664,2025-05-26
1379,59,8,21.3975,2025-05-03
1380,89,5,22.156,2025-04-03
1381,4,7,27.30142857142857,2025-06-27
1382,90,7,24.702857142857145,2025-04-02
1383,56,9,22.64888888888889,2025-05-06
1384,2,12,26.1575,2025-06-29
1385,1,16,25.39125,2025-06-30
1386,21,9,37.71,2025-06-10
1387,13,12,21.959999999999997,2025-06-18
1388,59,7,27.132857142857144,2025-05-03
1389,2,11,29.15727272727273,2025-06-29
1390,8,4,31.265,2025-06-23
1391,93,9,24.303333333333335,2025-03-30
1392,22,6,30.11,2025-06-09
1393,5,8,26.7875,2025-06-26
1394,32,5,27.836000000000002,2025-05-30
1395,10,10,19.833000000000002,2025-06-21
1396,3,8,26.84375,2025-06-28
1397,53,6,23.53833333333333,2025-05-09
1398,7,9,36.172222222222224,2025-06-24
1399,271,3,22.213333333333335,2024-10-03
1400,33,9,26.802222222222223,2025-05-29
1401,10,7,20.958571428571428,2025-06-21
1402,7,9,15.655555555555557,2025-06-24
1403,265,3,18.849999999999998,2024-10-09
1404,106,5,12.744,2025-03-17
1405,3,9,34.69777777777777,2025-06-28
1406,73,3,25.350000000000005,2025-04-19
1407,132,7,20.72,2025-02-19
1408,19,6,19.515,2025-06-12
1409,19,11,16.55090909090909,2025-06-12
